Iter,Loss
4.166000000000000000e+03,4.309380531311035156e+00
4.167000000000000000e+03,4.309358119964599609e+00
4.168000000000000000e+03,4.309335231781005859e+00
4.169000000000000000e+03,4.309312820434570312e+00
4.170000000000000000e+03,4.309289932250976562e+00
4.171000000000000000e+03,4.309267044067382812e+00
4.172000000000000000e+03,4.309244155883789062e+00
4.173000000000000000e+03,4.309221744537353516e+00
4.174000000000000000e+03,4.309198856353759766e+00
4.175000000000000000e+03,4.309176445007324219e+00
4.176000000000000000e+03,4.309154510498046875e+00
4.177000000000000000e+03,4.309130668640136719e+00
4.178000000000000000e+03,4.309107780456542969e+00
4.179000000000000000e+03,4.309085369110107422e+00
4.180000000000000000e+03,4.309062957763671875e+00
4.181000000000000000e+03,4.309039592742919922e+00
4.182000000000000000e+03,4.309017181396484375e+00
4.183000000000000000e+03,4.308993816375732422e+00
4.184000000000000000e+03,4.308971405029296875e+00
4.185000000000000000e+03,4.308948993682861328e+00
4.186000000000000000e+03,4.308926105499267578e+00
4.187000000000000000e+03,4.308902740478515625e+00
4.188000000000000000e+03,4.308879852294921875e+00
4.189000000000000000e+03,4.308857440948486328e+00
4.190000000000000000e+03,4.308834552764892578e+00
4.191000000000000000e+03,4.308811187744140625e+00
4.192000000000000000e+03,4.308788776397705078e+00
4.193000000000000000e+03,4.308765411376953125e+00
4.194000000000000000e+03,4.308742523193359375e+00
4.195000000000000000e+03,4.308720111846923828e+00
4.196000000000000000e+03,4.308696746826171875e+00
4.197000000000000000e+03,4.308672904968261719e+00
4.198000000000000000e+03,4.308651447296142578e+00
4.199000000000000000e+03,4.308628082275390625e+00
4.200000000000000000e+03,4.308604717254638672e+00
4.201000000000000000e+03,4.308582305908203125e+00
4.202000000000000000e+03,4.308558940887451172e+00
4.203000000000000000e+03,4.308535575866699219e+00
4.204000000000000000e+03,4.308513164520263672e+00
4.205000000000000000e+03,4.308489322662353516e+00
4.206000000000000000e+03,4.308466434478759766e+00
4.207000000000000000e+03,4.308444023132324219e+00
4.208000000000000000e+03,4.308420181274414062e+00
4.209000000000000000e+03,4.308396816253662109e+00
4.210000000000000000e+03,4.308374404907226562e+00
4.211000000000000000e+03,4.308351039886474609e+00
4.212000000000000000e+03,4.308328151702880859e+00
4.213000000000000000e+03,4.308304786682128906e+00
4.214000000000000000e+03,4.308281421661376953e+00
4.215000000000000000e+03,4.308259487152099609e+00
4.216000000000000000e+03,4.308235168457031250e+00
4.217000000000000000e+03,4.308211326599121094e+00
4.218000000000000000e+03,4.308188438415527344e+00
4.219000000000000000e+03,4.308165550231933594e+00
4.220000000000000000e+03,4.308142185211181641e+00
4.221000000000000000e+03,4.308118820190429688e+00
4.222000000000000000e+03,4.308095932006835938e+00
4.223000000000000000e+03,4.308072566986083984e+00
4.224000000000000000e+03,4.308049678802490234e+00
4.225000000000000000e+03,4.308025836944580078e+00
4.226000000000000000e+03,4.308002471923828125e+00
4.227000000000000000e+03,4.307979106903076172e+00
4.228000000000000000e+03,4.307956218719482422e+00
4.229000000000000000e+03,4.307932853698730469e+00
4.230000000000000000e+03,4.307908535003662109e+00
4.231000000000000000e+03,4.307886123657226562e+00
4.232000000000000000e+03,4.307862758636474609e+00
4.233000000000000000e+03,4.307839393615722656e+00
4.234000000000000000e+03,4.307815551757812500e+00
4.235000000000000000e+03,4.307792663574218750e+00
4.236000000000000000e+03,4.307768821716308594e+00
4.237000000000000000e+03,4.307745456695556641e+00
4.238000000000000000e+03,4.307722091674804688e+00
4.239000000000000000e+03,4.307698249816894531e+00
4.240000000000000000e+03,4.307675361633300781e+00
4.241000000000000000e+03,4.307651519775390625e+00
4.242000000000000000e+03,4.307628154754638672e+00
4.243000000000000000e+03,4.307604789733886719e+00
4.244000000000000000e+03,4.307580947875976562e+00
4.245000000000000000e+03,4.307557582855224609e+00
4.246000000000000000e+03,4.307533740997314453e+00
4.247000000000000000e+03,4.307510375976562500e+00
4.248000000000000000e+03,4.307487010955810547e+00
4.249000000000000000e+03,4.307463169097900391e+00
4.250000000000000000e+03,4.307440280914306641e+00
4.251000000000000000e+03,4.307416439056396484e+00
4.252000000000000000e+03,4.307391166687011719e+00
4.253000000000000000e+03,4.307368278503417969e+00
4.254000000000000000e+03,4.307344913482666016e+00
4.255000000000000000e+03,4.307321071624755859e+00
4.256000000000000000e+03,4.307297706604003906e+00
4.257000000000000000e+03,4.307273387908935547e+00
4.258000000000000000e+03,4.307250022888183594e+00
4.259000000000000000e+03,4.307226181030273438e+00
4.260000000000000000e+03,4.307202816009521484e+00
4.261000000000000000e+03,4.307178974151611328e+00
4.262000000000000000e+03,4.307154655456542969e+00
4.263000000000000000e+03,4.307131290435791016e+00
4.264000000000000000e+03,4.307107925415039062e+00
4.265000000000000000e+03,4.307083606719970703e+00
4.266000000000000000e+03,4.307059764862060547e+00
4.267000000000000000e+03,4.307035923004150391e+00
4.268000000000000000e+03,4.307012557983398438e+00
4.269000000000000000e+03,4.306988239288330078e+00
4.270000000000000000e+03,4.306964397430419922e+00
4.271000000000000000e+03,4.306941509246826172e+00
4.272000000000000000e+03,4.306916713714599609e+00
4.273000000000000000e+03,4.306892871856689453e+00
4.274000000000000000e+03,4.306869506835937500e+00
4.275000000000000000e+03,4.306845664978027344e+00
4.276000000000000000e+03,4.306821346282958984e+00
4.277000000000000000e+03,4.306796550750732422e+00
4.278000000000000000e+03,4.306773662567138672e+00
4.279000000000000000e+03,4.306749343872070312e+00
4.280000000000000000e+03,4.306725025177001953e+00
4.281000000000000000e+03,4.306701183319091797e+00
4.282000000000000000e+03,4.306676864624023438e+00
4.283000000000000000e+03,4.306653499603271484e+00
4.284000000000000000e+03,4.306628704071044922e+00
4.285000000000000000e+03,4.306605339050292969e+00
4.286000000000000000e+03,4.306581020355224609e+00
4.287000000000000000e+03,4.306556701660156250e+00
4.288000000000000000e+03,4.306532859802246094e+00
4.289000000000000000e+03,4.306508541107177734e+00
4.290000000000000000e+03,4.306484699249267578e+00
4.291000000000000000e+03,4.306460380554199219e+00
4.292000000000000000e+03,4.306436538696289062e+00
4.293000000000000000e+03,4.306412220001220703e+00
4.294000000000000000e+03,4.306387901306152344e+00
4.295000000000000000e+03,4.306363582611083984e+00
4.296000000000000000e+03,4.306339263916015625e+00
4.297000000000000000e+03,4.306315422058105469e+00
4.298000000000000000e+03,4.306291103363037109e+00
4.299000000000000000e+03,4.306266784667968750e+00
4.300000000000000000e+03,4.306241512298583984e+00
4.301000000000000000e+03,4.306217193603515625e+00
4.302000000000000000e+03,4.306193828582763672e+00
4.303000000000000000e+03,4.306169033050537109e+00
4.304000000000000000e+03,4.306145191192626953e+00
4.305000000000000000e+03,4.306120872497558594e+00
4.306000000000000000e+03,4.306096076965332031e+00
4.307000000000000000e+03,4.306071281433105469e+00
4.308000000000000000e+03,4.306047916412353516e+00
4.309000000000000000e+03,4.306022644042968750e+00
4.310000000000000000e+03,4.305998325347900391e+00
4.311000000000000000e+03,4.305974006652832031e+00
4.312000000000000000e+03,4.305949687957763672e+00
4.313000000000000000e+03,4.305925369262695312e+00
4.314000000000000000e+03,4.305900096893310547e+00
4.315000000000000000e+03,4.305875778198242188e+00
4.316000000000000000e+03,4.305850982666015625e+00
4.317000000000000000e+03,4.305827617645263672e+00
4.318000000000000000e+03,4.305802822113037109e+00
4.319000000000000000e+03,4.305777549743652344e+00
4.320000000000000000e+03,4.305753707885742188e+00
4.321000000000000000e+03,4.305728912353515625e+00
4.322000000000000000e+03,4.305705070495605469e+00
4.323000000000000000e+03,4.305679798126220703e+00
4.324000000000000000e+03,4.305655002593994141e+00
4.325000000000000000e+03,4.305630683898925781e+00
4.326000000000000000e+03,4.305606365203857422e+00
4.327000000000000000e+03,4.305581092834472656e+00
4.328000000000000000e+03,4.305556297302246094e+00
4.329000000000000000e+03,4.305531978607177734e+00
4.330000000000000000e+03,4.305507659912109375e+00
4.331000000000000000e+03,4.305482387542724609e+00
4.332000000000000000e+03,4.305457592010498047e+00
4.333000000000000000e+03,4.305431842803955078e+00
4.334000000000000000e+03,4.305408954620361328e+00
4.335000000000000000e+03,4.305383682250976562e+00
4.336000000000000000e+03,4.305358886718750000e+00
4.337000000000000000e+03,4.305333614349365234e+00
4.338000000000000000e+03,4.305308818817138672e+00
4.339000000000000000e+03,4.305284023284912109e+00
4.340000000000000000e+03,4.305259227752685547e+00
4.341000000000000000e+03,4.305234432220458984e+00
4.342000000000000000e+03,4.305209159851074219e+00
4.343000000000000000e+03,4.305184364318847656e+00
4.344000000000000000e+03,4.305159568786621094e+00
4.345000000000000000e+03,4.305135250091552734e+00
4.346000000000000000e+03,4.305109500885009766e+00
4.347000000000000000e+03,4.305085182189941406e+00
4.348000000000000000e+03,4.305059909820556641e+00
4.349000000000000000e+03,4.305035114288330078e+00
4.350000000000000000e+03,4.305010318756103516e+00
4.351000000000000000e+03,4.304985046386718750e+00
4.352000000000000000e+03,4.304959774017333984e+00
4.353000000000000000e+03,4.304934978485107422e+00
4.354000000000000000e+03,4.304909706115722656e+00
4.355000000000000000e+03,4.304884910583496094e+00
4.356000000000000000e+03,4.304859638214111328e+00
4.357000000000000000e+03,4.304834842681884766e+00
4.358000000000000000e+03,4.304809570312500000e+00
4.359000000000000000e+03,4.304784297943115234e+00
4.360000000000000000e+03,4.304759025573730469e+00
4.361000000000000000e+03,4.304733753204345703e+00
4.362000000000000000e+03,4.304708957672119141e+00
4.363000000000000000e+03,4.304684162139892578e+00
4.364000000000000000e+03,4.304658412933349609e+00
4.365000000000000000e+03,4.304633617401123047e+00
4.366000000000000000e+03,4.304607868194580078e+00
4.367000000000000000e+03,4.304582118988037109e+00
4.368000000000000000e+03,4.304557323455810547e+00
4.369000000000000000e+03,4.304532527923583984e+00
4.370000000000000000e+03,4.304507255554199219e+00
4.371000000000000000e+03,4.304481506347656250e+00
4.372000000000000000e+03,4.304455757141113281e+00
4.373000000000000000e+03,4.304430961608886719e+00
4.374000000000000000e+03,4.304405212402343750e+00
4.375000000000000000e+03,4.304379940032958984e+00
4.376000000000000000e+03,4.304354667663574219e+00
4.377000000000000000e+03,4.304329395294189453e+00
4.378000000000000000e+03,4.304303169250488281e+00
4.379000000000000000e+03,4.304278373718261719e+00
4.380000000000000000e+03,4.304252624511718750e+00
4.381000000000000000e+03,4.304227828979492188e+00
4.382000000000000000e+03,4.304201602935791016e+00
4.383000000000000000e+03,4.304176330566406250e+00
4.384000000000000000e+03,4.304150104522705078e+00
4.385000000000000000e+03,4.304125785827636719e+00
4.386000000000000000e+03,4.304100036621093750e+00
4.387000000000000000e+03,4.304074287414550781e+00
4.388000000000000000e+03,4.304049491882324219e+00
4.389000000000000000e+03,4.304022789001464844e+00
4.390000000000000000e+03,4.303997993469238281e+00
4.391000000000000000e+03,4.303971290588378906e+00
4.392000000000000000e+03,4.303946018218994141e+00
4.393000000000000000e+03,4.303919792175292969e+00
4.394000000000000000e+03,4.303894996643066406e+00
4.395000000000000000e+03,4.303868770599365234e+00
4.396000000000000000e+03,4.303843498229980469e+00
4.397000000000000000e+03,4.303817272186279297e+00
4.398000000000000000e+03,4.303791999816894531e+00
4.399000000000000000e+03,4.303766250610351562e+00
4.400000000000000000e+03,4.303740501403808594e+00
4.401000000000000000e+03,4.303714752197265625e+00
4.402000000000000000e+03,4.303687572479248047e+00
4.403000000000000000e+03,4.303663253784179688e+00
4.404000000000000000e+03,4.303637504577636719e+00
4.405000000000000000e+03,4.303611278533935547e+00
4.406000000000000000e+03,4.303585052490234375e+00
4.407000000000000000e+03,4.303559303283691406e+00
4.408000000000000000e+03,4.303533077239990234e+00
4.409000000000000000e+03,4.303507328033447266e+00
4.410000000000000000e+03,4.303481578826904297e+00
4.411000000000000000e+03,4.303455352783203125e+00
4.412000000000000000e+03,4.303429603576660156e+00
4.413000000000000000e+03,4.303403377532958984e+00
4.414000000000000000e+03,4.303378582000732422e+00
4.415000000000000000e+03,4.303351402282714844e+00
4.416000000000000000e+03,4.303325176239013672e+00
4.417000000000000000e+03,4.303299427032470703e+00
4.418000000000000000e+03,4.303274154663085938e+00
4.419000000000000000e+03,4.303247928619384766e+00
4.420000000000000000e+03,4.303221225738525391e+00
4.421000000000000000e+03,4.303194999694824219e+00
4.422000000000000000e+03,4.303168773651123047e+00
4.423000000000000000e+03,4.303143024444580078e+00
4.424000000000000000e+03,4.303116798400878906e+00
4.425000000000000000e+03,4.303090095520019531e+00
4.426000000000000000e+03,4.303064346313476562e+00
4.427000000000000000e+03,4.303038597106933594e+00
4.428000000000000000e+03,4.303011894226074219e+00
4.429000000000000000e+03,4.302985191345214844e+00
4.430000000000000000e+03,4.302958965301513672e+00
4.431000000000000000e+03,4.302932739257812500e+00
4.432000000000000000e+03,4.302906513214111328e+00
4.433000000000000000e+03,4.302880764007568359e+00
4.434000000000000000e+03,4.302853584289550781e+00
4.435000000000000000e+03,4.302827835083007812e+00
4.436000000000000000e+03,4.302801132202148438e+00
4.437000000000000000e+03,4.302774906158447266e+00
4.438000000000000000e+03,4.302748203277587891e+00
4.439000000000000000e+03,4.302721977233886719e+00
4.440000000000000000e+03,4.302695751190185547e+00
4.441000000000000000e+03,4.302668571472167969e+00
4.442000000000000000e+03,4.302643299102783203e+00
4.443000000000000000e+03,4.302616119384765625e+00
4.444000000000000000e+03,4.302589416503906250e+00
4.445000000000000000e+03,4.302563190460205078e+00
4.446000000000000000e+03,4.302536487579345703e+00
4.447000000000000000e+03,4.302510261535644531e+00
4.448000000000000000e+03,4.302482604980468750e+00
4.449000000000000000e+03,4.302457332611083984e+00
4.450000000000000000e+03,4.302430629730224609e+00
4.451000000000000000e+03,4.302403926849365234e+00
4.452000000000000000e+03,4.302377223968505859e+00
4.453000000000000000e+03,4.302350044250488281e+00
4.454000000000000000e+03,4.302323341369628906e+00
4.455000000000000000e+03,4.302296638488769531e+00
4.456000000000000000e+03,4.302269935607910156e+00
4.457000000000000000e+03,4.302243709564208984e+00
4.458000000000000000e+03,4.302215576171875000e+00
4.459000000000000000e+03,4.302189826965332031e+00
4.460000000000000000e+03,4.302163600921630859e+00
4.461000000000000000e+03,4.302136421203613281e+00
4.462000000000000000e+03,4.302108764648437500e+00
4.463000000000000000e+03,4.302082061767578125e+00
4.464000000000000000e+03,4.302055358886718750e+00
4.465000000000000000e+03,4.302029132843017578e+00
4.466000000000000000e+03,4.302001953125000000e+00
4.467000000000000000e+03,4.301974296569824219e+00
4.468000000000000000e+03,4.301947593688964844e+00
4.469000000000000000e+03,4.301920413970947266e+00
4.470000000000000000e+03,4.301894664764404297e+00
4.471000000000000000e+03,4.301867485046386719e+00
4.472000000000000000e+03,4.301840305328369141e+00
4.473000000000000000e+03,4.301813602447509766e+00
4.474000000000000000e+03,4.301785945892333984e+00
4.475000000000000000e+03,4.301759243011474609e+00
4.476000000000000000e+03,4.301732063293457031e+00
4.477000000000000000e+03,4.301703929901123047e+00
4.478000000000000000e+03,4.301677703857421875e+00
4.479000000000000000e+03,4.301650047302246094e+00
4.480000000000000000e+03,4.301623344421386719e+00
4.481000000000000000e+03,4.301596164703369141e+00
4.482000000000000000e+03,4.301568984985351562e+00
4.483000000000000000e+03,4.301541805267333984e+00
4.484000000000000000e+03,4.301515102386474609e+00
4.485000000000000000e+03,4.301487922668457031e+00
4.486000000000000000e+03,4.301459789276123047e+00
4.487000000000000000e+03,4.301433086395263672e+00
4.488000000000000000e+03,4.301405429840087891e+00
4.489000000000000000e+03,4.301378250122070312e+00
4.490000000000000000e+03,4.301350593566894531e+00
4.491000000000000000e+03,4.301322937011718750e+00
4.492000000000000000e+03,4.301296710968017578e+00
4.493000000000000000e+03,4.301268577575683594e+00
4.494000000000000000e+03,4.301240444183349609e+00
4.495000000000000000e+03,4.301213741302490234e+00
4.496000000000000000e+03,4.301187038421630859e+00
4.497000000000000000e+03,4.301159381866455078e+00
4.498000000000000000e+03,4.301131248474121094e+00
4.499000000000000000e+03,4.301103591918945312e+00
4.500000000000000000e+03,4.301076889038085938e+00
4.501000000000000000e+03,4.301049709320068359e+00
4.502000000000000000e+03,4.301021575927734375e+00
4.503000000000000000e+03,4.300993919372558594e+00
4.504000000000000000e+03,4.300966262817382812e+00
4.505000000000000000e+03,4.300938129425048828e+00
4.506000000000000000e+03,4.300911426544189453e+00
4.507000000000000000e+03,4.300883293151855469e+00
4.508000000000000000e+03,4.300855159759521484e+00
4.509000000000000000e+03,4.300827980041503906e+00
4.510000000000000000e+03,4.300800323486328125e+00
4.511000000000000000e+03,4.300772190093994141e+00
4.512000000000000000e+03,4.300744533538818359e+00
4.513000000000000000e+03,4.300716876983642578e+00
4.514000000000000000e+03,4.300688743591308594e+00
4.515000000000000000e+03,4.300660610198974609e+00
4.516000000000000000e+03,4.300634384155273438e+00
4.517000000000000000e+03,4.300605773925781250e+00
4.518000000000000000e+03,4.300578117370605469e+00
4.519000000000000000e+03,4.300550460815429688e+00
4.520000000000000000e+03,4.300522327423095703e+00
4.521000000000000000e+03,4.300494194030761719e+00
4.522000000000000000e+03,4.300466060638427734e+00
4.523000000000000000e+03,4.300438404083251953e+00
4.524000000000000000e+03,4.300410270690917969e+00
4.525000000000000000e+03,4.300382614135742188e+00
4.526000000000000000e+03,4.300354003906250000e+00
4.527000000000000000e+03,4.300325870513916016e+00
4.528000000000000000e+03,4.300298690795898438e+00
4.529000000000000000e+03,4.300270557403564453e+00
4.530000000000000000e+03,4.300241947174072266e+00
4.531000000000000000e+03,4.300213813781738281e+00
4.532000000000000000e+03,4.300186634063720703e+00
4.533000000000000000e+03,4.300157546997070312e+00
4.534000000000000000e+03,4.300129890441894531e+00
4.535000000000000000e+03,4.300101280212402344e+00
4.536000000000000000e+03,4.300073623657226562e+00
4.537000000000000000e+03,4.300045013427734375e+00
4.538000000000000000e+03,4.300015926361083984e+00
4.539000000000000000e+03,4.299988746643066406e+00
4.540000000000000000e+03,4.299959659576416016e+00
4.541000000000000000e+03,4.299931526184082031e+00
4.542000000000000000e+03,4.299902915954589844e+00
4.543000000000000000e+03,4.299875259399414062e+00
4.544000000000000000e+03,4.299846649169921875e+00
4.545000000000000000e+03,4.299818515777587891e+00
4.546000000000000000e+03,4.299789905548095703e+00
4.547000000000000000e+03,4.299761772155761719e+00
4.548000000000000000e+03,4.299733161926269531e+00
4.549000000000000000e+03,4.299704551696777344e+00
4.550000000000000000e+03,4.299676418304443359e+00
4.551000000000000000e+03,4.299647331237792969e+00
4.552000000000000000e+03,4.299619197845458984e+00
4.553000000000000000e+03,4.299590587615966797e+00
4.554000000000000000e+03,4.299561977386474609e+00
4.555000000000000000e+03,4.299533367156982422e+00
4.556000000000000000e+03,4.299504756927490234e+00
4.557000000000000000e+03,4.299475669860839844e+00
4.558000000000000000e+03,4.299447536468505859e+00
4.559000000000000000e+03,4.299418449401855469e+00
4.560000000000000000e+03,4.299390316009521484e+00
4.561000000000000000e+03,4.299361705780029297e+00
4.562000000000000000e+03,4.299332618713378906e+00
4.563000000000000000e+03,4.299304008483886719e+00
4.564000000000000000e+03,4.299275398254394531e+00
4.565000000000000000e+03,4.299245834350585938e+00
4.566000000000000000e+03,4.299217224121093750e+00
4.567000000000000000e+03,4.299188137054443359e+00
4.568000000000000000e+03,4.299160003662109375e+00
4.569000000000000000e+03,4.299130916595458984e+00
4.570000000000000000e+03,4.299102306365966797e+00
4.571000000000000000e+03,4.299073219299316406e+00
4.572000000000000000e+03,4.299044132232666016e+00
4.573000000000000000e+03,4.299014568328857422e+00
4.574000000000000000e+03,4.298986434936523438e+00
4.575000000000000000e+03,4.298957824707031250e+00
4.576000000000000000e+03,4.298928260803222656e+00
4.577000000000000000e+03,4.298899173736572266e+00
4.578000000000000000e+03,4.298870563507080078e+00
4.579000000000000000e+03,4.298840999603271484e+00
4.580000000000000000e+03,4.298811912536621094e+00
4.581000000000000000e+03,4.298783302307128906e+00
4.582000000000000000e+03,4.298753738403320312e+00
4.583000000000000000e+03,4.298725128173828125e+00
4.584000000000000000e+03,4.298695564270019531e+00
4.585000000000000000e+03,4.298666477203369141e+00
4.586000000000000000e+03,4.298637390136718750e+00
4.587000000000000000e+03,4.298608779907226562e+00
4.588000000000000000e+03,4.298578739166259766e+00
4.589000000000000000e+03,4.298549652099609375e+00
4.590000000000000000e+03,4.298520565032958984e+00
4.591000000000000000e+03,4.298491001129150391e+00
4.592000000000000000e+03,4.298461437225341797e+00
4.593000000000000000e+03,4.298432350158691406e+00
4.594000000000000000e+03,4.298403263092041016e+00
4.595000000000000000e+03,4.298373222351074219e+00
4.596000000000000000e+03,4.298344135284423828e+00
4.597000000000000000e+03,4.298314571380615234e+00
4.598000000000000000e+03,4.298285484313964844e+00
4.599000000000000000e+03,4.298255920410156250e+00
4.600000000000000000e+03,4.298226356506347656e+00
4.601000000000000000e+03,4.298196315765380859e+00
4.602000000000000000e+03,4.298167228698730469e+00
4.603000000000000000e+03,4.298137664794921875e+00
4.604000000000000000e+03,4.298108100891113281e+00
4.605000000000000000e+03,4.298078060150146484e+00
4.606000000000000000e+03,4.298048496246337891e+00
4.607000000000000000e+03,4.298018932342529297e+00
4.608000000000000000e+03,4.297988891601562500e+00
4.609000000000000000e+03,4.297959327697753906e+00
4.610000000000000000e+03,4.297929763793945312e+00
4.611000000000000000e+03,4.297900676727294922e+00
4.612000000000000000e+03,4.297870159149169922e+00
4.613000000000000000e+03,4.297839641571044922e+00
4.614000000000000000e+03,4.297810554504394531e+00
4.615000000000000000e+03,4.297780513763427734e+00
4.616000000000000000e+03,4.297750949859619141e+00
4.617000000000000000e+03,4.297720909118652344e+00
4.618000000000000000e+03,4.297691345214843750e+00
4.619000000000000000e+03,4.297660827636718750e+00
4.620000000000000000e+03,4.297630786895751953e+00
4.621000000000000000e+03,4.297601699829101562e+00
4.622000000000000000e+03,4.297571659088134766e+00
4.623000000000000000e+03,4.297541618347167969e+00
4.624000000000000000e+03,4.297511100769042969e+00
4.625000000000000000e+03,4.297481060028076172e+00
4.626000000000000000e+03,4.297451496124267578e+00
4.627000000000000000e+03,4.297420978546142578e+00
4.628000000000000000e+03,4.297390460968017578e+00
4.629000000000000000e+03,4.297360420227050781e+00
4.630000000000000000e+03,4.297330379486083984e+00
4.631000000000000000e+03,4.297299861907958984e+00
4.632000000000000000e+03,4.297270298004150391e+00
4.633000000000000000e+03,4.297239780426025391e+00
4.634000000000000000e+03,4.297210216522216797e+00
4.635000000000000000e+03,4.297179222106933594e+00
4.636000000000000000e+03,4.297148704528808594e+00
4.637000000000000000e+03,4.297118663787841797e+00
4.638000000000000000e+03,4.297088623046875000e+00
4.639000000000000000e+03,4.297057628631591797e+00
4.640000000000000000e+03,4.297028064727783203e+00
4.641000000000000000e+03,4.296997547149658203e+00
4.642000000000000000e+03,4.296966075897216797e+00
4.643000000000000000e+03,4.296936035156250000e+00
4.644000000000000000e+03,4.296905994415283203e+00
4.645000000000000000e+03,4.296875476837158203e+00
4.646000000000000000e+03,4.296844959259033203e+00
4.647000000000000000e+03,4.296813964843750000e+00
4.648000000000000000e+03,4.296783447265625000e+00
4.649000000000000000e+03,4.296752452850341797e+00
4.650000000000000000e+03,4.296722888946533203e+00
4.651000000000000000e+03,4.296691894531250000e+00
4.652000000000000000e+03,4.296661376953125000e+00
4.653000000000000000e+03,4.296630859375000000e+00
4.654000000000000000e+03,4.296599864959716797e+00
4.655000000000000000e+03,4.296569347381591797e+00
4.656000000000000000e+03,4.296538352966308594e+00
4.657000000000000000e+03,4.296507358551025391e+00
4.658000000000000000e+03,4.296476840972900391e+00
4.659000000000000000e+03,4.296446323394775391e+00
4.660000000000000000e+03,4.296415328979492188e+00
4.661000000000000000e+03,4.296383857727050781e+00
4.662000000000000000e+03,4.296353340148925781e+00
4.663000000000000000e+03,4.296322822570800781e+00
4.664000000000000000e+03,4.296291828155517578e+00
4.665000000000000000e+03,4.296260356903076172e+00
4.666000000000000000e+03,4.296229839324951172e+00
4.667000000000000000e+03,4.296198844909667969e+00
4.668000000000000000e+03,4.296167373657226562e+00
4.669000000000000000e+03,4.296135902404785156e+00
4.670000000000000000e+03,4.296105384826660156e+00
4.671000000000000000e+03,4.296074390411376953e+00
4.672000000000000000e+03,4.296042919158935547e+00
4.673000000000000000e+03,4.296011924743652344e+00
4.674000000000000000e+03,4.295981407165527344e+00
4.675000000000000000e+03,4.295948982238769531e+00
4.676000000000000000e+03,4.295918464660644531e+00
4.677000000000000000e+03,4.295887470245361328e+00
4.678000000000000000e+03,4.295855998992919922e+00
4.679000000000000000e+03,4.295824050903320312e+00
4.680000000000000000e+03,4.295793056488037109e+00
4.681000000000000000e+03,4.295762062072753906e+00
4.682000000000000000e+03,4.295730590820312500e+00
4.683000000000000000e+03,4.295699119567871094e+00
4.684000000000000000e+03,4.295668125152587891e+00
4.685000000000000000e+03,4.295636177062988281e+00
4.686000000000000000e+03,4.295605659484863281e+00
4.687000000000000000e+03,4.295574188232421875e+00
4.688000000000000000e+03,4.295541763305664062e+00
4.689000000000000000e+03,4.295510292053222656e+00
4.690000000000000000e+03,4.295478820800781250e+00
4.691000000000000000e+03,4.295447826385498047e+00
4.692000000000000000e+03,4.295415401458740234e+00
4.693000000000000000e+03,4.295383930206298828e+00
4.694000000000000000e+03,4.295352458953857422e+00
4.695000000000000000e+03,4.295321464538574219e+00
4.696000000000000000e+03,4.295289516448974609e+00
4.697000000000000000e+03,4.295257091522216797e+00
4.698000000000000000e+03,4.295226573944091797e+00
4.699000000000000000e+03,4.295193195343017578e+00
4.700000000000000000e+03,4.295161724090576172e+00
4.701000000000000000e+03,4.295130252838134766e+00
4.702000000000000000e+03,4.295098304748535156e+00
4.703000000000000000e+03,4.295066356658935547e+00
4.704000000000000000e+03,4.295034885406494141e+00
4.705000000000000000e+03,4.295003414154052734e+00
4.706000000000000000e+03,4.294970989227294922e+00
4.707000000000000000e+03,4.294938564300537109e+00
4.708000000000000000e+03,4.294907093048095703e+00
4.709000000000000000e+03,4.294875144958496094e+00
4.710000000000000000e+03,4.294843196868896484e+00
4.711000000000000000e+03,4.294811248779296875e+00
4.712000000000000000e+03,4.294779300689697266e+00
4.713000000000000000e+03,4.294747352600097656e+00
4.714000000000000000e+03,4.294714450836181641e+00
4.715000000000000000e+03,4.294682025909423828e+00
4.716000000000000000e+03,4.294650077819824219e+00
4.717000000000000000e+03,4.294617652893066406e+00
4.718000000000000000e+03,4.294584751129150391e+00
4.719000000000000000e+03,4.294553756713867188e+00
4.720000000000000000e+03,4.294520854949951172e+00
4.721000000000000000e+03,4.294489383697509766e+00
4.722000000000000000e+03,4.294456481933593750e+00
4.723000000000000000e+03,4.294424057006835938e+00
4.724000000000000000e+03,4.294391632080078125e+00
4.725000000000000000e+03,4.294359207153320312e+00
4.726000000000000000e+03,4.294327259063720703e+00
4.727000000000000000e+03,4.294294834136962891e+00
4.728000000000000000e+03,4.294262409210205078e+00
4.729000000000000000e+03,4.294229984283447266e+00
4.730000000000000000e+03,4.294197082519531250e+00
4.731000000000000000e+03,4.294165134429931641e+00
4.732000000000000000e+03,4.294131755828857422e+00
4.733000000000000000e+03,4.294099330902099609e+00
4.734000000000000000e+03,4.294066429138183594e+00
4.735000000000000000e+03,4.294034004211425781e+00
4.736000000000000000e+03,4.294002056121826172e+00
4.737000000000000000e+03,4.293968677520751953e+00
4.738000000000000000e+03,4.293936252593994141e+00
4.739000000000000000e+03,4.293902873992919922e+00
4.740000000000000000e+03,4.293869495391845703e+00
4.741000000000000000e+03,4.293837070465087891e+00
4.742000000000000000e+03,4.293804645538330078e+00
4.743000000000000000e+03,4.293771743774414062e+00
4.744000000000000000e+03,4.293738842010498047e+00
4.745000000000000000e+03,4.293705463409423828e+00
4.746000000000000000e+03,4.293672561645507812e+00
4.747000000000000000e+03,4.293640136718750000e+00
4.748000000000000000e+03,4.293607234954833984e+00
